"PlayerID","GroupID","Condition","All_Content","information","grounds","claim","organization","query","social","strategy"
3,6,"VR","The park",0,0,0,0,0,0,0
6,6,"VR","Mr. Kelley. Do you guys dare to try to create a grid and put all of Mr. Kelley things on it?",0,0,0,1,1,0,1
3,6,"VR","Yeah, that'd be great.",0,0,0,0,0,0,0
6,6,"VR","I'm very scared to. I'm a bit worried to see what happens Asis, You wanna try it?",0,0,0,0,1,0,0
2,6,"VR","Yeah. Can we do another? No, we cannot do another link right? So we have to. Or maybe that's the time to create like that thing.",0,0,1,1,1,0,0
6,6,"VR","No. OK.",0,0,0,0,0,0,0
2,6,"VR","I don't know if.",0,0,0,0,0,0,0
6,6,"VR","You wanna try to put Mr. Kelley on that?",0,0,0,0,1,0,1
2,6,"VR","Like is it inside or not? I need another Mr. Kelley. How can how can we place it?",0,0,0,0,1,0,1
6,6,"VR","Well, you do that.",0,0,0,0,0,0,0
2,6,"VR","Or we ohh? OK, that's the other way around, OK? So Mr. Jones. Yeah.",0,0,0,0,1,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","Ohh no.",0,0,0,0,0,0,0
6,6,"VR","Sorry, what's this?",0,0,0,0,1,0,0
3,6,"VR","Is paired up to the murder Kelley's body was found in the park. mr. Kelley's body was found at.",1,0,0,0,0,0,0
2,6,"VR","So can we.",0,0,0,0,1,0,1
3,6,"VR","130 Mr. Kelley's blood was found in the car. Oh hey guys already put all of my 6 clues so I can I can do. I can do yours.",1,0,0,0,0,0,0
6,6,"VR","OK, Asiz what is this?",0,0,0,0,1,0,0
3,6,"VR","You'll be hashita.",0,0,0,0,0,1,0
2,6,"VR","So Mr. Jones told to Mr. Kelley that he is going to kill him.",0,0,0,0,0,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
4,6,"VR","I have Miss Smith.",0,0,0,0,0,0,0
3,6,"VR","Yeah, Hashita, what's what's your clue?",0,0,0,0,1,0,0
4,6,"VR","Miss met was in the lobby of the apartment building at 12:30.",0,0,0,0,0,0,0
2,6,"VR","And also after the.",0,0,0,0,0,0,0
3,6,"VR","In the lobby.",0,0,0,0,0,0,0
2,6,"VR","After the murder.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","After the murder, police discovered that Mr. Jones has disappeared.",0,0,0,0,0,0,0
3,6,"VR","Oh, this is a new person.",0,0,0,0,0,0,0
2,6,"VR","So Mr. Jones.",0,0,0,0,0,0,0
3,6,"VR","Or Miss Smith.",0,0,0,0,0,0,0
2,6,"VR","These are oop",0,0,0,0,0,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Disappeared. After the murder.",0,0,0,0,0,0,0
3,6,"VR","Mr. Smith. Wait?",0,0,0,0,1,0,0
2,6,"VR","And the murder was at at what time? Or do we have any information?",0,0,0,0,1,0,0
6,6,"VR","So the body was found at 1:30. In the park",1,0,0,0,0,0,0
2,6,"VR","One OK.",0,0,0,0,0,0,0
6,6,"VR","OK. Do you have anymore on your on your plate? If not I I will start creating some of mine.",0,0,0,0,1,0,1
2,6,"VR","Ohh",0,0,0,0,0,0,0
3,6,"VR","But they there are two miss smith",0,0,0,0,0,0,0
2,6,"VR","no, I I have some. I have three more, I think.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","So it say Mr. Jones shot At an intruder. In Mr. Jones apartment at midnight. So me. What does it mean, Mr. Jones? Shot at an intruder. In mr. John's apartment.",0,0,0,0,1,0,0
6,6,"VR","So Mr. Jones shot somebody in his apartment, but you don't know who that person is.",0,0,0,0,0,0,0
2,6,"VR","Like did he go to his apartment? No shot at.",0,0,0,0,1,0,0
6,6,"VR","Shot at somebody in his apartment and you don't know who that person is.",0,0,0,0,0,0,0
2,6,"VR","Shot at an intruder. Ohh OK. Ohh OK so then Mr. Jones really shot somebody.",0,0,0,0,0,0,0
6,6,"VR","Yep.",0,0,0,0,0,0,0
3,6,"VR","Hashita you have any clue about mr. Kelley's wife so I can do that?",0,0,0,0,1,0,0
2,6,"VR","And also I have the information that Mr. Kelley has destroyed mr. John's business by stealing all his customers. So Mr. Young has really great motifs.",1,0,0,0,0,0,0
4,6,"VR","No, that's all.",0,0,0,0,0,0,0
3,6,"VR","No, how about Mr. Scott?",0,0,0,0,1,0,0
4,6,"VR","Yeah, I have Mr. Scott's fingerprint.",0,0,0,0,0,0,0
6,6,"VR","Hmm.",0,0,0,0,0,0,0
3,6,"VR","What did he do?",0,0,0,0,1,0,0
2,6,"VR","So. Mr. Kelley, we don't care.",0,0,0,0,0,0,0
6,6,"VR","Yep.",0,0,0,0,0,0,0
3,6,"VR","Yeah, but OK.",0,0,0,0,0,0,0
2,6,"VR","Belong to.",0,0,0,0,0,0,0
3,6,"VR","What did Mr. Scott do? 'cause here we have a mr. Stock Scott here so.",0,0,0,0,1,0,0
2,6,"VR","Yeah mr. so. So maybe we have to.",0,0,0,0,0,0,0
4,6,"VR","Yeah.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
4,6,"VR","Oh I have this boundary. I can move only till here, so can you drag and drop inside?",0,0,0,1,1,0,1
3,6,"VR","OK, OK. Uh. I'll grab all of them.",0,0,0,0,0,0,0
2,6,"VR","So this guy has the business. And this guy.",0,0,0,0,0,0,0
3,6,"VR","OK, first the knife.",0,0,0,0,0,0,0
2,6,"VR","Ohh",0,0,0,0,0,0,0
3,6,"VR","Do we have knife?",0,0,0,0,1,0,0
2,6,"VR","OK, so this guy.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","Has destroyed the business.",0,0,0,0,0,0,0
3,6,"VR","Knife was found.",1,0,0,0,0,0,0
2,6,"VR","Of Mr. Jones.",0,0,0,0,0,0,0
6,6,"VR","Miss. And the business belongs to Mr. Jones",0,0,0,0,0,0,0
2,6,"VR","Uh.",0,0,0,0,0,0,0
3,6,"VR","Miss Smith",0,0,0,0,0,0,0
2,6,"VR","Yeah, but I mean it's already like in one plate so maybe we don't need it.",0,0,0,0,0,0,0
6,6,"VR","You just have to remember that then yeah.",0,0,0,0,0,0,0
2,6,"VR","OK, we can.",0,0,0,0,0,0,0
3,6,"VR","Miss Smith",0,0,0,0,0,0,0
6,6,"VR","Yeah. Hmm.",0,0,0,0,0,0,0
2,6,"VR","It's so weird.",0,0,0,0,0,0,0
6,6,"VR","Ohh yeah. Yeah.",0,0,0,0,0,0,0
2,6,"VR","Yeah, so yeah oh cool yeah.",0,0,0,0,0,0,0
6,6,"VR","OK, anything else?",0,0,0,0,1,0,0
2,6,"VR","I like these strings. Yeah, like I think to more",0,0,0,0,0,0,0
3,6,"VR","And then.",0,0,0,0,0,0,0
2,6,"VR","So Mr. Jones.",0,0,0,0,0,0,0
3,6,"VR","The lobby of building. What what? What is the lobby of the building?",0,0,0,0,1,0,0
2,6,"VR","Umm? Shot an intruder. At 12 midnight.",1,0,0,0,1,0,0
3,6,"VR","Miss Smith",0,0,0,0,0,0,0
4,6,"VR","Miss Smith was in the lobby of the apartment building at 12:30 AM.",0,0,0,0,0,0,0
2,6,"VR","So.",0,0,0,0,0,0,0
3,6,"VR","do you have OK then?",0,0,0,0,1,0,0
2,6,"VR","Why do I have too many Mr. Jones apartment so?",0,0,0,0,1,0,0
3,6,"VR","Miss Smith",0,0,0,0,0,0,0
2,6,"VR","In the very beginning we had an apartment, right?",0,0,0,0,1,0,0
3,6,"VR","This.",0,0,0,0,0,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Ohh no, OK so this is their partner and this is their apartment. Is it the same apartment or not?",0,0,0,0,1,0,0
4,6,"VR","This is for the fingerprint.",0,0,0,0,0,0,0
6,6,"VR","We got two apartments. That's two apartments.",0,0,0,0,0,0,0
3,6,"VR","This one.",0,0,0,0,0,0,0
2,6,"VR","Oh two apartments",0,0,0,0,0,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","which one is this?",0,0,0,0,1,0,0
3,6,"VR","The fingerprints.",0,0,0,0,0,0,0
6,6,"VR","This is mr. Jone's apartment.",0,0,0,0,0,0,0
2,6,"VR","The Mr. Jones.",0,0,0,0,0,0,0
4,6,"VR","Off Mr. Scott.",0,0,0,0,0,0,0
3,6,"VR","Ah, the yard. Have the fingerprints.",0,0,0,0,0,0,0
2,6,"VR","This is Mr. Jones apartment, yes, so it's here. Oh yeah, OK cool.",0,0,0,0,0,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","So and then. We don't need an apartment anymore, so at midnight.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","So and and this one what, what was this?",0,0,0,0,1,0,0
6,6,"VR","This was. This guy. Blood was found on the carpet outside the apartment at 11:55.",1,0,0,0,0,0,0
2,6,"VR","Ohh then maybe maybe, maybe maybe we can do here like please just. Somewhere on the string somewhere. Because we have another time and we need to. Link it to different thing. I mean, for now, it's not. It's it's a bit not clear like what time, because I have another time.",0,1,1,0,1,0,1
6,6,"VR","OK, this time is associated with what?",0,0,0,0,1,0,0
2,6,"VR","With the it's an intruder. Oh wait. Umm? Mr. Jones shot an intruder.",0,0,0,0,1,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","In his apartment at this time, so Mr. Jones had shot.",0,0,0,0,0,0,0
3,6,"VR","Sure.",0,0,0,0,0,0,0
2,6,"VR","So Mr. Jones, we have. An intruder at this time.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
6,6,"VR","OK, I think that's clear enough in his apartment, is it?",0,0,0,0,1,0,0
3,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Yeah, exactly.",0,0,0,0,0,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","Ohh but then",0,0,0,0,0,0,0
6,6,"VR","This one, I'll leave it up here.",0,0,0,1,0,0,0
3,6,"VR","Oh, does this mean the apartment? OK.",0,0,0,0,1,0,0
6,6,"VR","Yeah. OK, anything else?",0,0,0,0,1,0,0
2,6,"VR","I have. I think one more. Umm? Police discovered that Mr. Scott had had disappeared after the murder.",1,0,0,0,1,0,0
3,6,"VR","Hashita Do you have any other clue?",0,0,0,0,1,0,0
2,6,"VR","So Mr. Scott.",0,0,0,0,0,0,0
4,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Mr. Scott is somewhere there.",0,0,0,0,1,0,0
3,6,"VR","No no.",0,0,0,0,0,0,0
4,6,"VR","No where is Miss Smith, no.",0,0,0,0,1,0,0
6,6,"VR","Look for Mr. Scott.",0,0,0,0,0,0,0
3,6,"VR","Miss Smith miss here. This is Miss Smith.",0,0,0,0,0,0,0
6,6,"VR","Yeah Mr. Scott's up here Asiz",0,0,0,1,0,0,0
3,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Yeah yeah, yeah.",0,0,0,0,0,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Ohh",0,0,0,0,0,0,0
6,6,"VR","Yeah, let me help you.",0,0,0,0,0,0,0
2,6,"VR","Ah, that's. Police discovered that Mr. Scott had disappeared after the murder. Ohh OK so Mr. Scott as well.",1,0,0,0,0,0,0
6,6,"VR","Hmm. You already have a Mr. Scott.",0,0,0,0,0,0,0
2,6,"VR","So look guys. But both of them are disappeared, so this guy and this they both disappeared after the murder. So basically I will do like this.",1,0,0,0,0,0,0
6,6,"VR","OK. Yeah, makes sense. How about this business Asiz?",0,0,0,0,1,0,0
2,6,"VR","Well yeah. And and then maybe.",0,0,1,0,0,0,0
6,6,"VR","About all of this.",0,0,0,0,0,0,0
2,6,"VR","Yeah, which one?",0,0,0,0,1,0,0
6,6,"VR","All this. Can you see what I'm looking at?",0,0,0,0,1,0,0
2,6,"VR","I I don't get.",0,0,0,0,0,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Wait wait wait wait wait. No OK, because where are you ohh?",0,1,0,0,1,0,0
6,6,"VR","I'm here. All of this.",0,0,0,0,0,0,0
2,6,"VR","Yeah.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","No.",0,0,0,0,0,0,0
6,6,"VR","Because we should delete them if we don't need it. It's causing the simulation to slow down.",0,0,0,1,0,0,1
2,6,"VR","No, no, no no. It I we it's. We we we delete yeah.",0,0,0,1,0,0,0
3,6,"VR","What about the weapon?",0,0,0,0,1,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
3,6,"VR","What is your murder? When did your murder happened? When did the murder take place?",0,0,0,0,1,0,0
2,6,"VR","I well, I don't know how to delete it.",0,0,0,1,1,0,0
6,6,"VR","OK. Yeah.",0,0,0,0,0,0,0
3,6,"VR","Can I have the?",0,0,0,0,1,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","OK, cool so I I I I think I'm done.",0,0,0,0,0,0,0
6,6,"VR","You're done OK. Then I'll start working on my.",0,0,0,0,0,0,1
3,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Yeah, I I think I have all of the six.",0,0,0,0,0,0,0
6,6,"VR","OK, I've still got six I have. I wanna make sure it's so hot hashita you're done as well is it? You're done. Melody is done. OK. Then it's just me.",0,0,0,0,1,1,0
4,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Say it again. Yeah.",0,0,0,0,0,0,0
3,6,"VR","Done yes.",0,0,0,0,0,0,0
6,6,"VR","All right, so when he was discovered that there was a bullet hole in mr. Kelley's thigh and a knife wound in mr. Kelley's back, do we have a knife already?",1,0,0,0,1,0,0
3,6,"VR","Yeah, we have a nice knife here.",0,0,0,0,0,0,0
6,6,"VR","OK, very good.",0,0,0,0,0,0,0
4,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","It's over there.",0,0,0,1,0,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","What do we have two knives?",0,0,0,0,1,0,0
3,6,"VR","Two knives?",0,0,0,0,1,0,0
6,6,"VR","You have two knives.",0,0,0,0,0,0,0
2,6,"VR","One that's here as well.",0,0,0,0,0,0,0
6,6,"VR","Yeah, we have two knives.",0,0,0,0,0,0,0
2,6,"VR","I don't know who.",0,0,0,0,0,0,0
6,6,"VR","There's a knife here and there's a knife here. Can we sort out sort this out, please?",0,0,0,0,1,0,0
3,6,"VR","Oh, then OK, I know how to do that, so was found put here and then, uh.",1,0,0,0,1,0,0
6,6,"VR","Yep. You want to break it, right? Yep.",0,0,0,0,1,0,0
3,6,"VR","Yes, and then connect it to this one.",0,0,0,1,0,0,0
6,6,"VR","OK, and then we delete that.",0,0,0,1,0,0,0
3,6,"VR","Yeah.",0,0,0,0,0,0,0
6,6,"VR","Yeah thanks xxxx Just try and delete that because it's slowing down the simulation. OK so Mr. Kelley had a knife wound in his back so I'm going to try and grab knife. Come on.",1,0,0,1,0,1,0
3,6,"VR","Mr. Kelley. Here.",0,0,0,0,0,0,0
6,6,"VR","OK, so yeah, the knife wound in his back. Mr. Kelley.",0,0,0,0,0,0,0
3,6,"VR","Mm-hmm",0,0,0,0,0,0,0
6,6,"VR","Yeah, yes. He had a knife wound. But so far only one knife for it. Nobody else had a knife, right? OK.",1,0,0,0,1,0,0
3,6,"VR","yes.",0,0,0,0,0,0,0
2,6,"VR","So and and the knife was found. Or what does it mean? Like the knife was found. Miss Miss Smith.",1,0,0,0,1,0,0
6,6,"VR","In his back.",0,0,0,0,0,0,0
4,6,"VR","Was found in Miss Smith's yard, which had fingerprints of Mr. Scott.",0,0,0,0,0,0,0
6,6,"VR","Oh, this thing's so bad.",0,0,0,0,0,0,0
2,6,"VR","OK, can you then can we place the yard next to Miss Smith please? So.",0,0,0,0,1,0,1
6,6,"VR","OK, Mr. Kelley is here. So you had a knife wound in his back.",1,0,0,1,0,0,0
2,6,"VR","And then then the lobby. What about the lobby?",0,0,0,0,1,0,0
6,6,"VR","And there was a bullet hole in his thigh. OK. Oh can someone help me delete the ones which are behind Melody's here? Yeah, leave it, leave it, leave it, leave it, leave it, leave it, leave it. The ones that are behind your head over there.",1,0,0,1,1,0,0
3,6,"VR","Which one of the all of those?",0,0,0,0,1,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
6,6,"VR","OK, so he also had a bullet hole. A bullet hole in his thigh So this is Mr. Kelley. Yeah so. I'll do it like that. Thigh bullet hole into Mr. Kelley. So he was shot right? So far we only have 1 gun right? Asiz Only one gun, right? Where's the gun?",1,0,1,0,1,0,0
2,6,"VR","Yeah. Uh. I didn't see a gun.",0,0,0,0,0,0,0
6,6,"VR","Mr. Jones fired at somebody, right? This guy.",0,0,0,0,1,0,0
2,6,"VR","But it it it was just shot.",0,0,0,0,0,0,0
6,6,"VR","Yeah, so shot implies a gun.",0,0,0,0,0,0,0
2,6,"VR","Yeah, so we we have just. Ohh yeah.",0,0,0,0,0,0,0
3,6,"VR","Cool.",0,0,0,0,0,0,0
6,6,"VR","We will.",0,0,0,0,0,0,0
3,6,"VR","What's the color of the gun?",0,0,0,0,1,0,0
6,6,"VR","OK, so. That's fine. OK, don't mind let me delete this so that it doesn't lag the system. OK, the bullet taken out from mr. Kelley's thigh matches Mr. Jones gun. Makes sense, right, Aziz? The bullet taken out from mr. Kelley's time matches Mr. Jones gun, so I have a gun here.",0,0,1,1,1,0,0
2,6,"VR","Yeah.",0,0,0,0,0,0,0
6,6,"VR","We finally have a gun.",0,0,0,0,0,0,0
2,6,"VR","Well, but the the the shot was.",0,1,0,0,0,0,0
6,6,"VR","He fired at an intruder, right?",0,0,0,0,1,0,0
2,6,"VR","But the the Mr. Jones. Mr. Jones shot an intruder.",0,0,0,0,0,0,0
6,6,"VR","Yes, so this is Mr. Jones gun right? And the bullet taken from mr. Kelley's thigh matches the gun. All right, so this thigh.",1,0,1,0,1,0,0
2,6,"VR","Yeah. Yeah.",0,0,0,0,0,0,0
3,6,"VR","The cause [inaudible] Phone. The park",0,1,0,0,0,0,0
6,6,"VR","To the gun.",0,0,0,0,0,0,0
2,6,"VR","OK.",0,0,0,0,0,0,0
6,6,"VR","It's a bit messy, but I think we all want to go home.",0,0,0,0,0,0,0
2,6,"VR","Yeah. Yeah, but I mean so Mr. Jones shot an intruder.",0,0,0,0,0,0,0
6,6,"VR","Yep.",0,0,0,0,0,0,0
2,6,"VR","But the intruder is Mr. Kelley, right?",0,0,0,0,1,0,0
6,6,"VR","Most likely, but we can't assume that just yet. Yeah. It's quite likely so only one bullet has ever been fired from Mr. Jones gun. Yeah, so they're trying to make it very obvious from us for us now. So.",1,0,1,0,0,0,0
3,6,"VR","Disappeared after.",0,0,0,0,0,0,0
6,6,"VR","There was only one bullet. One bullet. And it was fired Ah, come on.",1,0,0,0,0,0,0
3,6,"VR","Ohh",0,0,0,0,0,0,0
6,6,"VR","OK. Yep. OK, but get away.",0,0,0,0,0,0,0
3,6,"VR","bleeding slightly.",0,0,0,0,0,0,0
6,6,"VR","OK, the knife had Mr. Kelley's blood on it and it was found in Miss Smith's yard. The knife had Mr. Kelley. So Mr. Kelley is the same poor guy who cannot work by everybody, right?",1,0,0,0,1,0,0
3,6,"VR","Here.",0,0,0,0,0,0,0
6,6,"VR","All right, so we where's the knife? The knife is here. OK, so the knife at Mr. Kelley's blood on it. Where's mr. Kelley's blood?",0,0,0,1,1,0,0
3,6,"VR","Kill.",0,0,0,0,0,0,0
6,6,"VR","Yeah. OK. mr. Kelley's blood on it, and it was found in Mrs. Miss Miss Miss Smith's. Do we have Miss Smith's yard? Yeah, all right, so the blood.",1,0,0,1,1,0,0
4,6,"VR","Yeah.",0,0,0,0,0,0,0
6,6,"VR","Hang on, the knife had Miss Smith's, so the knife was found in the yacht. Which had fingerprints which belonged to Mr. Scott. OK, that's useful. So the knife had this guy's blood and was found in Miss Smith's yard. So keep in mind we've got two weapons here, one knife, 11 gun and the knife belongs to who? OK, whoever is dealing with the knife, you remember what happened with with Mr. Kelley. OK, so Mr. Kelley.",1,0,1,0,1,0,0
4,6,"VR","Mr. Scott.",0,0,0,0,0,0,0
6,6,"VR","Uh. There was a knife which had his blood in it, which was found exactly where where we have the OK. The next one, Mr. Kelley has had been dead for one hour when his body was found. OK, so he had been dead for one hour.",1,0,0,0,1,0,0
3,6,"VR","Uh, his body was found.",1,0,0,0,0,0,0
6,6,"VR","Have been dead for one hour. Where's his body? Other.",1,0,0,0,1,0,0
3,6,"VR","His body is here.",0,0,0,1,0,0,0
2,6,"VR","Right here.",0,0,0,0,0,0,0
6,6,"VR","Can you have that? Had been dead for one hour when his body was found. OK. The last one, it was obvious from the condition of mr. Kelley's body that he had been dragged along distance. So his body had been dragged along distance. Let me grab if I can. If I can? Ah, damn it.",1,0,1,0,1,0,0
3,6,"VR","0.520833333",0,0,0,0,0,0,0
6,6,"VR","OK. So. His body. Had been dragged along distance. OK, so that's all the information I have.",1,0,0,0,0,0,0
3,6,"VR","0.520833333",0,0,0,0,0,0,0
6,6,"VR","Please go away.",0,0,0,0,0,0,0
3,6,"VR","OK. I know when what time did Mr. Kelley died, it's 12:30.",0,0,0,0,1,0,0
6,6,"VR","So where did the when did the murder happen right?",0,0,0,0,1,0,0
3,6,"VR","Because his body Yes 1230.",0,1,0,0,0,0,0
2,6,"VR","Well, the the the the no. The murder happened at midnight.",0,0,1,0,0,0,0
6,6,"VR","OK, can you explain your rationale?",0,0,0,0,1,0,1
3,6,"VR","Because this one is that the the the uh? mr. Kelley's body was found after one hour of his died, and but his he was found at 1:30 AM, so it means he died at.",1,1,0,0,1,0,0
6,6,"VR","0.520833333",0,0,0,0,0,0,0
3,6,"VR","twelve thirty",0,0,0,0,0,0,0
6,6,"VR","OK.",0,0,0,0,0,0,0
2,6,"VR","And he got shot at 12 midnight.",1,0,0,0,0,0,0
3,6,"VR","No 12:30.",0,0,0,0,0,0,0
4,6,"VR","And Miss Smith was at the lobby of the apartment at 12:30.",0,0,0,0,0,0,0
2,6,"VR","Little guys.",0,0,0,0,0,0,0
3,6,"VR","Midnight.",0,0,0,0,0,0,0
6,6,"VR","Say again.",0,0,0,0,0,0,0
3,6,"VR","OK.",0,0,0,0,0,0,0
4,6,"VR","Miss Smith was at lobby of the apartment at 12:30.",0,0,0,0,0,0,0
6,6,"VR","OK, let's answer one question at a time, huh? Who was the murderer?",0,0,0,0,1,0,0
2,6,"VR","Yeah, but we are talking about Mr. Kelley.",0,0,0,0,0,0,0
3,6,"VR","Yeah mr. Kelley's body.",0,0,0,0,0,0,0
6,6,"VR","Say again.",0,0,0,0,0,0,0
2,6,"VR","No, I think we maybe we can continue with the time right? Because we already just spent some time with.",0,0,0,0,1,0,1
6,6,"VR","No, you if you've got the time. When did the murder happen? It's 12:30, right?",0,0,0,0,1,0,0
3,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","No, the murder happened at 12 midnight.",1,0,1,0,0,0,0
6,6,"VR","Why?",0,0,0,0,1,0,0
2,6,"VR","Because it was shot.",0,1,0,0,0,0,0
6,6,"VR","Yeah, but he might not have died at 12:00 o'clock.",0,0,0,0,0,0,0
2,6,"VR","Because Mr. Jones.",0,1,0,0,0,0,0
6,6,"VR","Doesn't mean you die if you get shot.",0,0,0,0,0,0,0
2,6,"VR","Yeah, but I mean what?",0,0,0,0,1,0,0
6,6,"VR","Right?",0,0,0,0,1,0,0
2,6,"VR","But but well, I mean the murder happened at the time of of the shot, right? But then even though the the person is not dead for having.",0,0,1,0,1,0,0
3,6,"VR","Where did the murder take?",0,0,0,0,1,0,0
6,6,"VR","No, when did the murder happen? Is defined as when you die, right?",0,0,0,0,1,0,0
2,6,"VR","OK.",0,0,0,0,0,0,0
6,6,"VR","So before you murder happens, I shoot you. That is considered. That's considered assault. The moment you die, that's the murder.",0,0,0,0,0,0,0
3,6,"VR","I will try to find the.",0,0,0,0,0,0,1
2,6,"VR","All right?",0,0,0,0,1,0,0
6,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","I see OK.",0,0,0,0,0,0,0
3,6,"VR","The weapon.",0,0,0,0,0,0,0
6,6,"VR","Yeah, so he had been dead for one hour. His body was found at 1:30 but when he was found it doesn't mean that he he died one hour before he was found, right? Hang on, let me check have been dead for OK so his body was found and he had been dead for one hour. So 12:30 definitely. OK the time of the murder was at 12:30. Where did the murder take place where he was shot right? So he was shot and Mr. Jones house.",1,0,1,0,1,0,0
3,6,"VR","Only one.",0,0,0,0,0,0,0
2,6,"VR","Yeah. In the apartment.",0,0,0,0,0,0,0
6,6,"VR","And we know that because only one bullet was ever fired from that gun and that one bullet went into mr. Kelley's.",1,1,1,0,0,0,0
2,6,"VR","Yeah. Yeah.",0,0,0,0,0,0,0
6,6,"VR","Somewhere, where did Mr. Kelley get shot?",0,0,0,0,1,0,0
3,6,"VR","Yeah.",0,0,0,0,0,0,0
2,6,"VR","Tight. I think it's thigh over there.",0,0,0,1,0,0,0
6,6,"VR","Where did Mr. Kelley get shot?",0,0,0,0,1,0,0
2,6,"VR","Is is it? It's it's thigh here look. Look, look, it's here.",0,0,0,0,1,0,0
6,6,"VR","Ohh then a bullet hole to the thigh is not gonna kill a person is it? Unless he hits a hits a artery.",1,0,1,0,1,0,0
2,6,"VR","This one. Yeah, but it's kind of makes sense if if it is the artery. So it's just like half an hour to get somewhere and to to be dead.",0,0,0,0,1,0,0
6,6,"VR","Yeah OK, we have to presume that for now.",0,0,0,0,0,0,0
2,6,"VR","But what what? What about the? What about the knife?",0,0,0,0,1,0,0
6,6,"VR","Yeah, that's the thing.",0,0,0,0,0,0,0
2,6,"VR","And knife wound mr. Kelley's knife wound.",0,0,0,0,0,0,0
6,6,"VR","Can we?",0,0,0,0,1,0,0
3,6,"VR","A knife wound",0,0,0,0,0,0,0
6,6,"VR","He was stabbed in the back.",0,0,0,0,0,0,0
3,6,"VR","Yes.",0,0,0,0,0,0,0
6,6,"VR","By a knife. Right?",0,0,0,0,1,0,0
3,6,"VR","Miss Smith's yard. Lobby of the building.",0,0,0,0,0,0,0
6,6,"VR","So we let's look at motif. We know that this Joker. Mr. Jones has motive to kill Mr. Kelley because Mr. Kelley had ruined his business, correct?",0,0,0,0,1,0,0
2,6,"VR","Destroyed his business. Yes, yes, that's correct.",0,0,0,0,1,0,0
6,6,"VR","OK, so we have motive for Mr. Jones. How about the other people? The ones that you two are looking at.",0,0,0,0,1,0,0
2,6,"VR","Yeah, we have look look guys we have motive for Mr. Scott because he was frequently. Left the building with Mr. Kelley's wife and they disappeared together. So basically they are kind of lovers",0,0,0,0,0,0,0
3,6,"VR","Yes.",0,0,0,0,0,0,0
2,6,"VR","Maybe?",0,0,0,0,1,0,0
6,6,"VR","Yeah, so we're looking at motive now. The two of you have been focused very much on this section, so you have two individuals here, mr. Kelley's wife and Mrs. Scott. Are there anybody else? There's one lady here, Miss Smith.",0,0,0,0,1,0,0
2,6,"VR","The lovers.",0,0,0,0,0,0,0
3,6,"VR","Yeah.",0,0,0,0,0,0,0
6,6,"VR","Who are these three people?",0,0,0,0,1,0,0
4,6,"VR","Hmm.",0,0,0,0,0,0,0
6,6,"VR","Do you know?",0,0,0,0,1,0,0
3,6,"VR","I don't know Miss Smith, but I know this too.",0,0,0,0,0,0,0
6,6,"VR","Let's start with Mr.",0,0,0,0,0,0,1
4,6,"VR","So there was a knife found in Miss Smith's yard.",0,0,0,0,0,0,0
6,6,"VR","You know, Miss Smith. Yes. Who is she?",0,0,0,0,1,0,0
3,6,"VR","I don't.",0,0,0,0,0,0,0
4,6,"VR","Yeah.",0,0,0,0,0,0,0
